cell_id,x,y,centroid_lat,centroid_lon,population,type,type_source,green_cover_pct,elevation_m,dist_to_boundary_m
ghsl_1693_cell_00146,27,11,59.35060314995487,18.16100303259852,2559.7,Residential,buildings,12.6,27.7,426.8
ghsl_1693_cell_00147,9,12,59.34020953951156,17.883385793887943,1915.6,Residential,buildings,7.6,30.5,427.0
ghsl_1693_cell_00148,10,12,59.34020953951156,17.898612176002782,2602.4,Residential,buildings,8.2,31.1,578.9
ghsl_1693_cell_00149,11,12,59.34020953951157,17.913838558117636,634.5,Residential,buildings,100.0,27.4,786.7
ghsl_1693_cell_00150,12,12,59.34020953951158,17.92906494023249,1455.4,Residential,buildings,33.6,23.8,1514.2
ghsl_1693_cell_00151,13,12,59.34020953951156,17.944291322347325,3924.2,Residential,buildings,17.1,11.4,2338.6
ghsl_1693_cell_00152,14,12,59.34020953951156,17.959517704462176,2925.1,Residential,buildings,19.4,5.2,3015.3
ghsl_1693_cell_00153,15,12,59.34020953951156,17.97474408657702,4323.3,Residential,buildings,7.5,3.6,3757.1
ghsl_1693_cell_00154,16,12,59.34020953951156,17.98997046869187,2364.1,Residential,buildings,4.7,14.4,3016.2
ghsl_1693_cell_00155,17,12,59.34020953951157,18.005196850806716,8408.3,Residential,buildings,13.4,0.0,2361.2
ghsl_1693_cell_00156,18,12,59.34020953951158,18.02042323292157,10177.9,Residential,buildings,22.0,1.1,1885.3
ghsl_1693_cell_00157,19,12,59.34020953951156,18.03564961503641,30165.9,Residential,buildings,10.3,26.1,1736.9
ghsl_1693_cell_00158,20,12,59.34020953951156,18.050875997151255,24866.0,Residential,buildings,12.5,41.1,1737.1
ghsl_1693_cell_00159,21,12,59.34020953951158,18.066102379266106,14831.5,Residential,buildings,16.8,26.6,1737.2
ghsl_1693_cell_00160,22,12,59.34020953951156,18.081328761380952,21554.2,Residential,buildings,11.0,33.0,1737.1
ghsl_1693_cell_00161,23,12,59.34020953951158,18.0965551434958,13304.5,Residential,buildings,16.3,22.9,1741.8
ghsl_1693_cell_00162,24,12,59.34020953951158,18.11178152561065,3601.1,Office,buildings,82.9,7.2,2003.2
ghsl_1693_cell_00163,25,12,59.34020953951158,18.127007907725496,4905.4,Industrial,buildings,0.4,5.0,2339.6
ghsl_1693_cell_00164,26,12,59.34020953951156,18.142234289840342,883.6,Residential,buildings,2.9,0.0,1515.4
ghsl_1693_cell_00165,27,12,59.34020953951156,18.157460671955185,1042.2,Residential,buildings,2.0,0.0,787.6
ghsl_1693_cell_00166,28,12,59.34020953951156,18.172687054070032,1347.0,Residential,buildings,13.9,8.4,426.8
ghsl_1693_cell_00167,11,13,59.32981708237535,17.910346282679544,1246.3,Residential,buildings,8.1,26.6,427.1
ghsl_1693_cell_00168,12,13,59.32981708237535,17.925569696434476,2930.5,Residential,buildings,5.9,40.2,786.7
ghsl_1693_cell_00169,13,13,59.32981708237534,17.940793110189404,6038.9,Residential,buildings,5.4,17.9,1514.4
ghsl_1693_cell_00170,14,13,59.32981708237535,17.956016523944342,5778.3,Residential,buildings,10.5,27.0,2338.8
ghsl_1693_cell_00171,15,13,59.32981708237534,17.971239937699274,5600.8,Residential,buildings,2.0,29.4,3015.5
ghsl_1693_cell_00172,16,13,59.32981708237534,17.986463351454205,3403.4,Residential,buildings,1.7,0.0,3757.4
ghsl_1693_cell_00173,17,13,59.32981708237536,18.001686765209143,5267.1,Residential,buildings,20.9,25.1,3408.4
ghsl_1693_cell_00174,18,13,59.32981708237535,18.01691017896407,11820.2,Residential,buildings,12.6,21.3,3041.3
ghsl_1693_cell_00175,19,13,59.32981708237535,18.03213359271901,16667.3,Residential,buildings,31.2,18.0,2895.3
ghsl_1693_cell_00176,20,13,59.32981708237534,18.04735700647394,15600.9,Residential,buildings,9.5,36.8,2894.8
ghsl_1693_cell_00177,21,13,59.329817082375335,18.062580420228873,3369.6,Office,buildings,1.4,27.5,2894.9
ghsl_1693_cell_00178,22,13,59.32981708237534,18.077803833983808,8645.6,Residential,buildings,8.2,10.4,2894.8
ghsl_1693_cell_00179,23,13,59.32981708237535,18.093027247738746,6145.9,Residential,buildings,23.2,9.5,2894.6
ghsl_1693_cell_00180,24,13,59.32981708237534,18.108250661493674,1055.4,Office,buildings,13.4,0.0,3002.4
ghsl_1693_cell_00181,25,13,59.329817082375335,18.12347407524861,219.0,Commercial,buildings,13.4,4.9,3018.0
ghsl_1693_cell_00182,26,13,59.32981708237535,18.138697489003548,81.9,Residential,buildings,27.4,14.4,2339.9
ghsl_1693_cell_00183,27,13,59.32981708237535,18.15392090275848,158.5,Residential,buildings,0.3,0.0,1515.5
ghsl_1693_cell_00184,28,13,59.32981708237535,18.16914431651341,26.8,Commercial,buildings,0.3,0.0,787.6
ghsl_1693_cell_00185,29,13,59.32981708237535,18.184367730268345,46.2,Commercial,buildings,0.0,0.0,579.1
ghsl_1693_cell_00186,30,13,59.32981708237534,18.199591144023277,157.3,Residential,buildings,0.2,41.1,579.6
ghsl_1693_cell_00187,31,13,59.329817082375335,18.214814557778215,1442.5,Residential,buildings,12.1,47.0,579.9
ghsl_1693_cell_00188,32,13,59.32981708237535,18.230037971533147,484.1,Residential,buildings,1.2,49.6,580.0
ghsl_1693_cell_00189,33,13,59.329817082375335,18.245261385288075,3020.6,Residential,buildings,11.0,52.7,579.9
ghsl_1693_cell_00190,34,13,59.32981708237535,18.26048479904302,3228.9,Residential,buildings,12.7,44.3,579.7
ghsl_1693_cell_00191,35,13,59.32981708237535,18.275708212797944,1671.4,Residential,buildings,42.5,29.8,426.8
ghsl_1693_cell_00192,12,14,59.31942577783864,17.922077008593124,402.5,Residential,buildings,100.0,8.7,427.1
ghsl_1693_cell_00193,13,14,59.31942577783863,17.93729745615881,1943.8,Residential,buildings,1.4,0.0,786.7
ghsl_1693_cell_00194,14,14,59.31942577783864,17.95251790372449,1946.4,Residential,buildings,33.6,11.7,1514.5
ghsl_1693_cell_00195,15,14,59.31942577783863,17.967738351290176,3215.0,Residential,buildings,3.4,17.6,2339.1
ghsl_1693_cell_00196,16,14,59.319425777838624,17.98295879885586,4448.9,Residential,buildings,2.8,28.6,3186.1
ghsl_1693_cell_00197,17,14,59.319425777838624,17.998179246421547,5994.1,Residential,buildings,4.8,0.0,4041.5
ghsl_1693_cell_00198,18,14,59.31942577783863,18.01339969398723,2912.6,Residential,buildings,6.0,0.0,4207.6
ghsl_1693_cell_00199,19,14,59.319425777838624,18.028620141552913,8646.3,Residential,buildings,20.6,0.0,4060.9
ghsl_1693_cell_00200,20,14,59.31942577783863,18.043840589118595,12628.7,Residential,buildings,12.7,31.2,4052.4
ghsl_1693_cell_00201,21,14,59.319425777838624,18.059061036684284,22017.9,Residential,buildings,3.2,37.0,4052.5
ghsl_1693_cell_00202,22,14,59.31942577783863,18.074281484249962,15737.6,Residential,buildings,7.7,20.8,4052.5
ghsl_1693_cell_00203,23,14,59.31942577783864,18.08950193181565,7501.2,Residential,buildings,1.1,0.0,4052.2
ghsl_1693_cell_00204,24,14,59.31942577783863,18.104722379381336,1370.5,Utility,buildings,1.6,0.0,3844.4
ghsl_1693_cell_00205,25,14,59.31942577783864,18.119942826947018,794.6,Residential,buildings,5.6,0.0,3236.8
ghsl_1693_cell_00206,26,14,59.31942577783863,18.135163274512706,1534.6,Residential,buildings,1.3,0.0,2548.0
ghsl_1693_cell_00207,27,14,59.31942577783863,18.150383722078388,520.8,Residential,buildings,3.1,0.0,2002.6
ghsl_1693_cell_00208,28,14,59.31942577783863,18.16560416964407,5293.3,Residential,buildings,2.2,15.0,1741.1
ghsl_1693_cell_00209,29,14,59.319425777838624,18.180824617209755,672.1,Residential,buildings,100.0,54.1,1735.6
ghsl_1693_cell_00210,30,14,59.31942577783863,18.19604506477544,1632.5,Residential,buildings,10.4,54.7,1735.1
ghsl_1693_cell_00211,31,14,59.319425777838624,18.21126551234113,3981.1,Residential,buildings,4.7,52.0,1734.7
ghsl_1693_cell_00212,32,14,59.31942577783863,18.226485959906807,1853.7,Residential,buildings,3.5,38.4,1734.6
ghsl_1693_cell_00213,33,14,59.31942577783864,18.24170640747249,1875.7,Residential,buildings,4.9,45.3,1734.7
ghsl_1693_cell_00214,34,14,59.31942577783863,18.256926855038177,2481.6,Residential,buildings,3.5,42.1,1280.5
ghsl_1693_cell_00215,35,14,59.31942577783863,18.272147302603866,4032.7,Residential,buildings,0.4,36.5,426.8
ghsl_1693_cell_00216,13,15,59.30903562519458,17.933804357364547,0.5,Residential,buildings,3.9,26.0,427.1
ghsl_1693_cell_00217,14,15,59.30903562519459,17.949021840909193,23.0,Residential,buildings,0.0,0.0,1281.4
ghsl_1693_cell_00218,15,15,59.30903562519458,17.964239324453835,816.3,Residential,buildings,2.5,0.0,2135.6
ghsl_1693_cell_00219,16,15,59.30903562519459,17.97945680799848,2502.6,Residential,buildings,5.9,0.0,2989.7
ghsl_1693_cell_00220,17,15,59.30903562519459,17.994674291543127,4720.0,Residential,buildings,14.8,33.0,3844.6
ghsl_1693_cell_00221,18,15,59.30903562519459,18.009891775087777,5747.7,Residential,buildings,2.7,52.7,4703.3
ghsl_1693_cell_00222,19,15,59.30903562519459,18.025109258632416,9099.0,Residential,buildings,18.3,13.0,5230.5
ghsl_1693_cell_00223,20,15,59.30903562519459,18.040326742177065,1230.4,Residential,buildings,21.2,0.0,5209.8
ghsl_1693_cell_00224,21,15,59.30903562519459,18.055544225721707,14505.2,Residential,buildings,17.3,50.7,5210.0
ghsl_1693_cell_00225,22,15,59.30903562519459,18.070761709266353,23409.4,Residential,buildings,19.0,39.1,4791.9
ghsl_1693_cell_00226,23,15,59.30903562519459,18.085979192811,22890.9,Residential,buildings,23.5,16.3,3996.2
ghsl_1693_cell_00227,24,15,59.30903562519458,18.10119667635564,11038.0,Residential,buildings,11.0,0.0,3237.3
ghsl_1693_cell_00228,25,15,59.30903562519459,18.11641415990029,6049.3,Residential,buildings,13.5,28.5,2548.3
ghsl_1693_cell_00229,26,15,59.30903562519459,18.131631643444933,3890.6,Commercial,buildings,5.6,26.3,2002.7
ghsl_1693_cell_00230,27,15,59.30903562519459,18.14684912698958,4213.1,Residential,buildings,6.3,41.1,1331.8
ghsl_1693_cell_00231,28,15,59.30903562519459,18.16206661053422,4354.0,Residential,buildings,5.6,51.8,667.5
