cell_id,x,y,centroid_lat,centroid_lon,population,type,type_source,green_cover_pct,elevation_m,dist_to_boundary_m
ghsl_5816_cell_01032,59,32,51.469686216378214,0.20785605245253228,6.3,Industrial,land_use,0.0,5.7,465.9
ghsl_5816_cell_01033,7,33,51.46002634351777,-0.4894020082901856,613.7,Industrial,buildings,23.8,19.5,465.9
ghsl_5816_cell_01034,8,33,51.46002634351776,-0.47599373409045437,2563.9,Utility,buildings,26.3,22.8,1397.8
ghsl_5816_cell_01035,9,33,51.460026343517775,-0.46258545989072347,330.8,Industrial,buildings,8.9,26.9,2138.0
ghsl_5816_cell_01036,10,33,51.46002634351777,-0.44917718569099224,51.8,Industrial,buildings,19.5,22.5,2838.3
ghsl_5816_cell_01037,11,33,51.46002634351777,-0.4357689114912611,2889.4,Residential,buildings,43.9,22.6,3643.9
ghsl_5816_cell_01038,12,33,51.46002634351776,-0.42236063729153,2301.6,Industrial,buildings,57.5,22.4,4498.4
ghsl_5816_cell_01039,13,33,51.46002634351776,-0.40895236309179883,3902.8,Industrial,buildings,2.5,26.6,5378.6
ghsl_5816_cell_01040,14,33,51.46002634351777,-0.3955440888920678,1233.6,Industrial,buildings,11.9,24.8,5926.3
ghsl_5816_cell_01041,15,33,51.46002634351776,-0.38213581469233665,7193.0,Residential,buildings,97.2,21.4,6068.1
ghsl_5816_cell_01042,16,33,51.46002634351776,-0.3687275404926055,11664.5,Residential,buildings,1.4,21.8,6345.2
ghsl_5816_cell_01043,17,33,51.46002634351776,-0.35531926629287436,9757.2,Residential,buildings,11.4,17.1,6740.9
ghsl_5816_cell_01044,18,33,51.46002634351777,-0.3419109920931434,3576.7,Civic,buildings,9.3,16.8,7235.8
ghsl_5816_cell_01045,19,33,51.46002634351776,-0.3285027178934122,10075.3,Residential,buildings,7.2,7.8,7811.0
ghsl_5816_cell_01046,20,33,51.46002634351777,-0.3150944436936811,3924.0,Residential,buildings,6.6,7.8,8450.3
ghsl_5816_cell_01047,21,33,51.46002634351776,-0.3016861694939499,8367.1,Residential,buildings,7.1,19.8,9073.6
ghsl_5816_cell_01048,22,33,51.46002634351776,-0.2882778952942189,5913.6,Residential,buildings,26.6,19.0,9538.4
ghsl_5816_cell_01049,23,33,51.46002634351777,-0.2748696210944878,4951.6,Residential,buildings,26.1,23.9,10068.4
ghsl_5816_cell_01050,24,33,51.46002634351776,-0.26146134689475664,4468.5,Residential,buildings,27.9,19.7,10653.7
ghsl_5816_cell_01051,25,33,51.460026343517775,-0.2480530726950256,5252.3,Residential,buildings,53.3,19.3,11285.9
ghsl_5816_cell_01052,26,33,51.460026343517775,-0.2346447984952945,9318.0,Residential,buildings,5.4,19.4,11957.5
ghsl_5816_cell_01053,27,33,51.46002634351776,-0.2212365242955633,11271.1,Residential,buildings,0.9,19.1,12662.1
ghsl_5816_cell_01054,28,33,51.460026343517775,-0.20782825009583228,11368.5,Residential,buildings,14.4,12.4,13257.7
ghsl_5816_cell_01055,29,33,51.46002634351777,-0.19441997589610113,8362.7,Residential,buildings,2.2,4.3,13770.8
ghsl_5816_cell_01056,30,33,51.46002634351777,-0.18101170169637,13429.9,Residential,buildings,6.4,20.3,14326.4
ghsl_5816_cell_01057,31,33,51.46002634351776,-0.16760342749663887,14605.0,Residential,buildings,8.7,11.2,14919.6
ghsl_5816_cell_01058,32,33,51.460026343517775,-0.15419515329690778,11061.6,Residential,buildings,81.8,22.4,15144.2
ghsl_5816_cell_01059,33,33,51.46002634351777,-0.14078687909717666,9563.0,Residential,buildings,4.7,33.9,14735.9
ghsl_5816_cell_01060,34,33,51.46002634351777,-0.12737860489744557,19240.3,Residential,buildings,2.4,24.0,14144.6
ghsl_5816_cell_01061,35,33,51.46002634351777,-0.11397033069771446,16070.5,Residential,buildings,8.2,18.2,13515.5
ghsl_5816_cell_01062,36,33,51.46002634351777,-0.10056205649798332,12627.6,Residential,buildings,20.2,24.4,12923.1
ghsl_5816_cell_01063,37,33,51.46002634351776,-0.08715378229825221,9906.3,Residential,buildings,25.0,27.5,12372.8
ghsl_5816_cell_01064,38,33,51.46002634351776,-0.0737455080985211,15773.2,Residential,buildings,3.5,20.9,11870.4
ghsl_5816_cell_01065,39,33,51.46002634351777,-0.06033723389879001,8141.6,Residential,buildings,52.7,29.5,11422.2
ghsl_5816_cell_01066,40,33,51.460026343517775,-0.04692895969905889,9441.4,Residential,buildings,42.4,34.0,11034.8
ghsl_5816_cell_01067,41,33,51.46002634351777,-0.033520685499327775,9690.4,Residential,buildings,20.3,32.0,10714.9
ghsl_5816_cell_01068,42,33,51.46002634351776,-0.020112411299596667,9912.7,Residential,buildings,23.4,27.1,10468.5
ghsl_5816_cell_01069,43,33,51.46002634351776,-0.006704137099865556,10270.3,Residential,buildings,4.8,15.3,10086.6
ghsl_5816_cell_01070,44,33,51.46002634351777,0.006704137099865557,8794.8,Residential,buildings,12.0,20.2,9279.2
ghsl_5816_cell_01071,45,33,51.46002634351776,0.020112411299596667,3536.2,Residential,buildings,27.8,26.0,8497.3
ghsl_5816_cell_01072,46,33,51.46002634351776,0.033520685499327775,5506.8,Residential,buildings,13.4,32.3,7748.8
ghsl_5816_cell_01073,47,33,51.460026343517775,0.04692895969905889,6983.4,Residential,buildings,19.9,43.0,7044.3
ghsl_5816_cell_01074,48,33,51.46002634351777,0.06033723389879001,7538.6,Residential,buildings,2.7,54.7,6355.2
ghsl_5816_cell_01075,49,33,51.46002634351777,0.07374550809852111,448.0,Residential,buildings,48.4,94.0,5630.8
ghsl_5816_cell_01076,50,33,51.46002634351776,0.08715378229825221,6494.6,Residential,buildings,2.4,64.8,4976.1
ghsl_5816_cell_01077,51,33,51.46002634351777,0.10056205649798332,7631.7,Residential,buildings,0.3,56.5,4422.2
ghsl_5816_cell_01078,52,33,51.46002634351777,0.11397033069771446,4874.4,Civic,buildings,5.7,45.3,4010.9
ghsl_5816_cell_01079,53,33,51.46002634351777,0.12737860489744554,5990.9,Commercial,buildings,2.7,48.3,3789.2
ghsl_5816_cell_01080,54,33,51.46002634351777,0.14078687909717666,5068.3,Commercial,buildings,8.2,55.1,3760.8
ghsl_5816_cell_01081,55,33,51.46002634351777,0.15419515329690775,5292.0,Residential,buildings,7.7,59.9,3558.8
ghsl_5816_cell_01082,56,33,51.46002634351776,0.16760342749663887,3628.4,Residential,buildings,35.6,46.3,2835.1
ghsl_5816_cell_01083,57,33,51.46002634351776,0.18101170169637,4122.0,Civic,buildings,14.0,31.6,2135.4
ghsl_5816_cell_01084,58,33,51.460026343517775,0.1944199758961011,2645.0,Industrial,buildings,0.4,9.6,1498.4
ghsl_5816_cell_01085,59,33,51.460026343517775,0.20782825009583228,190.7,Industrial,buildings,0.0,1.0,711.9
ghsl_5816_cell_01086,60,33,51.46002634351777,0.2212365242955634,1788.6,Residential,buildings,2.8,7.5,465.9
ghsl_5816_cell_01087,7,34,51.450367223187726,-0.48933657534682945,189.0,Residential,land_use,28.7,23.5,466.0
ghsl_5816_cell_01088,8,34,51.450367223187726,-0.475930093830478,6064.2,Residential,buildings,7.0,17.2,1397.9
ghsl_5816_cell_01089,9,34,51.450367223187726,-0.4625236123141265,1566.1,Industrial,buildings,23.8,16.2,2329.9
ghsl_5816_cell_01090,10,34,51.45036722318774,-0.44911713079777493,1210.6,Office,buildings,32.1,16.3,3261.8
ghsl_5816_cell_01091,11,34,51.450367223187726,-0.4357106492814235,6800.7,Residential,buildings,27.0,19.6,4193.8
ghsl_5816_cell_01092,12,34,51.450367223187726,-0.42230416776507196,8542.4,Residential,buildings,11.8,21.4,4834.6
ghsl_5816_cell_01093,13,34,51.450367223187726,-0.4088976862487206,8694.7,Residential,buildings,20.0,23.5,4834.7
ghsl_5816_cell_01094,14,34,51.450367223187726,-0.395491204732369,4098.9,Civic,buildings,27.6,24.5,4855.7
ghsl_5816_cell_01095,15,34,51.45036722318774,-0.3820847232160176,4846.2,Residential,buildings,9.7,19.7,5028.5
ghsl_5816_cell_01096,16,34,51.45036722318773,-0.36867824169966606,6393.6,Residential,buildings,29.9,19.2,5360.2
ghsl_5816_cell_01097,17,34,51.450367223187726,-0.3552717601833146,7445.6,Residential,buildings,6.4,17.9,5823.8
ghsl_5816_cell_01098,18,34,51.45036722318773,-0.34186527866696304,5947.9,Residential,buildings,21.3,12.2,6390.6
ghsl_5816_cell_01099,19,34,51.45036722318774,-0.3284587971506116,7817.1,Residential,buildings,10.3,9.1,7035.8
ghsl_5816_cell_01100,20,34,51.450367223187726,-0.31505231563426006,5144.0,Residential,buildings,43.8,8.1,7699.1
ghsl_5816_cell_01101,21,34,51.450367223187726,-0.3016458341179086,2795.5,Residential,buildings,23.8,3.7,8136.0
ghsl_5816_cell_01102,22,34,51.45036722318773,-0.2882393526015571,1014.9,Residential,buildings,0.1,46.1,8651.6
ghsl_5816_cell_01103,23,34,51.450367223187726,-0.2748328710852056,3.5,Civic,land_use,1.6,24.2,9232.9
ghsl_5816_cell_01104,24,34,51.450367223187726,-0.2614263895688541,191.6,Residential,buildings,4.6,9.7,9868.2
ghsl_5816_cell_01105,25,34,51.450367223187726,-0.24801990805250262,8207.8,Residential,buildings,15.3,26.6,10547.9
ghsl_5816_cell_01106,26,34,51.450367223187726,-0.2346134265361511,6841.4,Residential,buildings,10.3,54.9,11263.8
ghsl_5816_cell_01107,27,34,51.450367223187726,-0.22120694501979965,9018.2,Residential,buildings,5.3,56.3,11856.7
