cell_id,x,y,centroid_lat,centroid_lon,population,type,type_source,green_cover_pct,elevation_m,dist_to_boundary_m
ghsl_8099_cell_01551,55,33,40.718044592539115,-74.10200872348027,39.4,Residential,heuristic,0.0,0.0,3767.2
ghsl_8099_cell_01552,56,33,40.718044592539115,-74.09015524691887,8574.4,Industrial,land_use,0.0,6.9,3088.4
ghsl_8099_cell_01553,57,33,40.718044592539115,-74.0783017703575,14925.1,Residential,heuristic,2.2,25.9,2625.0
ghsl_8099_cell_01554,58,33,40.71804459253911,-74.06644829379611,9291.2,Industrial,land_use,2.8,24.7,1977.8
ghsl_8099_cell_01555,59,33,40.718044592539115,-74.05459481723474,5179.5,Civic,land_use,6.7,3.2,1524.4
ghsl_8099_cell_01556,60,33,40.718044592539115,-74.04274134067336,14681.8,Civic,land_use,3.4,5.2,1496.1
ghsl_8099_cell_01557,61,33,40.71804459253911,-74.03088786411196,4068.0,Industrial,land_use,1.2,0.0,1496.1
ghsl_8099_cell_01558,62,33,40.718044592539115,-74.01903438755059,6947.1,Civic,land_use,10.3,0.0,1656.1
ghsl_8099_cell_01559,63,33,40.718044592539115,-74.00718091098922,18275.8,Residential,land_use,10.4,15.1,2273.4
ghsl_8099_cell_01560,64,33,40.71804459253911,-73.99532743442784,37510.5,Civic,land_use,9.1,22.7,2760.3
ghsl_8099_cell_01561,65,33,40.71804459253911,-73.98347395786644,35674.9,Residential,land_use,6.6,18.7,3315.8
ghsl_8099_cell_01562,66,33,40.718044592539115,-73.97162048130505,10726.7,Residential,land_use,22.7,0.0,4046.8
ghsl_8099_cell_01563,67,33,40.71804459253911,-73.95976700474367,11768.5,Civic,land_use,9.1,10.0,4875.0
ghsl_8099_cell_01564,68,33,40.718044592539115,-73.9479135281823,12281.8,Civic,land_use,26.2,5.0,5754.3
ghsl_8099_cell_01565,69,33,40.71804459253912,-73.93606005162093,6667.5,Industrial,land_use,8.4,13.8,6639.9
ghsl_8099_cell_01566,70,33,40.718044592539115,-73.92420657505954,1.5,Industrial,land_use,0.0,0.0,7525.6
ghsl_8099_cell_01567,71,33,40.71804459253912,-73.91235309849814,4741.1,Industrial,land_use,0.6,12.7,8425.9
ghsl_8099_cell_01568,72,33,40.71804459253912,-73.90049962193677,8698.2,Civic,land_use,30.3,31.1,8703.3
ghsl_8099_cell_01569,73,33,40.718044592539115,-73.88864614537539,6768.2,Green,land_use,42.4,33.6,8431.2
ghsl_8099_cell_01570,74,33,40.718044592539115,-73.87679266881399,6999.3,Utility,land_use,25.5,36.1,7697.9
ghsl_8099_cell_01571,75,33,40.718044592539115,-73.86493919225263,5094.4,Green,land_use,75.2,22.9,7031.3
ghsl_8099_cell_01572,76,33,40.718044592539115,-73.85308571569125,9270.1,Civic,land_use,3.5,19.0,6452.0
ghsl_8099_cell_01573,77,33,40.718044592539115,-73.84123223912985,16665.9,Residential,land_use,4.2,26.2,5985.4
ghsl_8099_cell_01574,78,33,40.718044592539115,-73.82937876256848,6319.9,Utility,land_use,13.4,5.4,5659.5
ghsl_8099_cell_01575,79,33,40.718044592539115,-73.81752528600708,10029.8,Residential,land_use,3.4,38.2,5499.2
ghsl_8099_cell_01576,80,33,40.718044592539115,-73.8056718094457,9894.8,Civic,land_use,3.2,35.8,5485.2
ghsl_8099_cell_01577,81,33,40.718044592539115,-73.79381833288433,7395.7,Civic,land_use,7.3,37.8,5485.2
ghsl_8099_cell_01578,82,33,40.718044592539115,-73.78196485632294,6315.3,Residential,heuristic,4.8,39.6,5519.2
ghsl_8099_cell_01579,83,33,40.718044592539115,-73.77011137976156,5785.8,Residential,heuristic,0.8,50.9,5717.6
ghsl_8099_cell_01580,84,33,40.718044592539115,-73.75825790320019,10839.4,Residential,land_use,0.4,20.0,6076.8
ghsl_8099_cell_01581,85,33,40.71804459253912,-73.7464044266388,8575.1,Commercial,land_use,0.1,23.8,6570.5
ghsl_8099_cell_01582,86,33,40.71804459253911,-73.73455095007742,6525.1,Residential,land_use,3.2,29.8,7171.0
ghsl_8099_cell_01583,87,33,40.718044592539115,-73.72269747351604,2546.4,Residential,land_use,24.4,23.8,7667.1
