cell_id,x,y,centroid_lat,centroid_lon,population,type,type_source,green_cover_pct,building_density_pct,building_density_source,elevation_m,dist_to_boundary_m
ghsl_9558_cell_00799,33,34,12.929827906972022,77.66628521607953,676.797192200087,Residential,buildings,0.9,10.0098,overture_buildings,882.4,3783.7
ghsl_9558_cell_00800,34,34,12.929827906972024,77.67642243271024,1043.9257800970227,Residential,buildings,2.6,25.9728,overture_buildings,879.4,2702.7
ghsl_9558_cell_00801,35,34,12.929827906972024,77.68655964934092,734.7255675792694,Office,buildings,3.0,28.7509,overture_buildings,879.6,1621.7
ghsl_9558_cell_00802,36,34,12.92982790697202,77.6966968659716,429.5945042697713,Office,buildings,2.9,29.17,overture_buildings,889.2,540.7
ghsl_9558_cell_00803,15,35,12.92166039558441,77.48224940942677,1202.3678649179637,Residential,buildings,2.5,22.9907,overture_buildings,813.4,540.4
ghsl_9558_cell_00804,16,35,12.921660395584409,77.49238642118962,808.8272925019264,Residential,buildings,1.6,16.122,overture_buildings,790.8,1355.3
ghsl_9558_cell_00805,17,35,12.921660395584409,77.50252343295247,905.1256766954903,Civic,buildings,1.6,21.2073,overture_buildings,790.3,1355.3
ghsl_9558_cell_00806,18,35,12.92166039558441,77.51266044471535,1428.9556888341904,Civic,buildings,0.2,27.4752,overture_buildings,813.7,1576.3
ghsl_9558_cell_00807,19,35,12.92166039558441,77.52279745647822,1564.447894692421,Residential,buildings,2.3,26.7993,overture_buildings,838.3,2258.8
ghsl_9558_cell_00808,20,35,12.921660395584409,77.53293446824107,820.0753184444038,Residential,buildings,0.0,9.164,overture_buildings,843.6,2258.9
ghsl_9558_cell_00809,21,35,12.92166039558441,77.54307148000393,2195.6171230077744,Residential,buildings,0.5,36.082,overture_buildings,869.2,2460.2
ghsl_9558_cell_00810,22,35,12.921660395584407,77.5532084917668,2238.0608382225037,Commercial,buildings,1.1,38.99,overture_buildings,872.0,3067.1
ghsl_9558_cell_00811,23,35,12.92166039558441,77.56334550352966,2019.3755400180817,Civic,buildings,6.0,32.3128,overture_buildings,895.7,3878.0
ghsl_9558_cell_00812,24,35,12.921660395584407,77.57348251529251,2198.039776325226,Residential,buildings,0.5,34.6869,overture_buildings,924.7,4603.0
ghsl_9558_cell_00813,25,35,12.92166039558441,77.58361952705535,1717.9944359660149,Residential,buildings,10.4,36.4582,overture_buildings,916.3,5455.0
ghsl_9558_cell_00814,26,35,12.92166039558441,77.59375653881824,1970.2575578689575,Residential,buildings,4.1,34.5129,overture_buildings,916.3,6383.3
ghsl_9558_cell_00815,27,35,12.92166039558441,77.6038935505811,2516.2544164657593,Office,buildings,0.9,42.9961,overture_buildings,903.5,6099.4
ghsl_9558_cell_00816,28,35,12.92166039558441,77.61403056234396,2223.469542503357,Commercial,buildings,2.8,41.9302,overture_buildings,890.0,5898.3
ghsl_9558_cell_00817,29,35,12.92166039558441,77.62416757410682,1231.850266724825,Commercial,buildings,9.0,19.724,overture_buildings,899.9,5872.9
ghsl_9558_cell_00818,30,35,12.92166039558441,77.63430458586967,1708.0025531053543,Residential,buildings,4.2,34.5657,overture_buildings,892.7,5872.9
ghsl_9558_cell_00819,31,35,12.921660395584407,77.64444159763255,861.2855798519449,Residential,buildings,40.1,16.0372,overture_buildings,880.3,5382.1
ghsl_9558_cell_00820,32,35,12.921660395584412,77.65457860939541,9409.359660684422,Residential,buildings,3.1,12.9569,overture_buildings,889.8,4538.2
ghsl_9558_cell_00821,33,35,12.921660395584409,77.66471562115828,694.8252962324768,Residential,buildings,2.9,15.6704,overture_buildings,893.1,3783.7
ghsl_9558_cell_00822,34,35,12.92166039558441,77.67485263292114,1401.7474648337811,Residential,buildings,0.3,28.4521,overture_buildings,875.3,2702.7
ghsl_9558_cell_00823,35,35,12.921660395584407,77.68498964468397,493.559753715992,Office,buildings,34.3,29.4358,overture_buildings,871.0,1621.7
ghsl_9558_cell_00824,36,35,12.92166039558441,77.69512665644685,499.4531203873921,Residential,buildings,3.4,27.5762,overture_buildings,889.7,540.7
ghsl_9558_cell_00825,15,36,12.913492986305487,77.48068457996449,1353.836939980276,Utility,buildings,1.9,22.7475,overture_buildings,805.7,540.4
ghsl_9558_cell_00826,16,36,12.913492986305487,77.4908213870005,589.2823543237755,Residential,buildings,3.3,13.983,overture_buildings,784.1,451.8
ghsl_9558_cell_00827,17,36,12.913492986305487,77.50095819403656,760.1002410110086,Residential,buildings,1.4,14.0415,overture_buildings,808.7,451.8
ghsl_9558_cell_00828,18,36,12.913492986305489,77.51109500107259,1215.6933445334435,Residential,buildings,1.5,21.8986,overture_buildings,818.9,779.3
ghsl_9558_cell_00829,19,36,12.913492986305487,77.52123180810862,1522.0015729665756,Residential,buildings,3.5,24.4649,overture_buildings,832.2,1355.3
ghsl_9558_cell_00830,20,36,12.913492986305487,77.53136861514467,751.5043743469287,Residential,buildings,0.1,10.7311,overture_buildings,848.1,1355.3
ghsl_9558_cell_00831,21,36,12.913492986305487,77.5415054221807,1812.6847965717316,Residential,buildings,0.9,30.692,overture_buildings,868.5,1576.2
ghsl_9558_cell_00832,22,36,12.913492986305487,77.55164222921674,2240.930980205536,Civic,buildings,1.7,36.3054,overture_buildings,883.6,2337.8
ghsl_9558_cell_00833,23,36,12.913492986305487,77.56177903625277,1976.9318239688873,Residential,buildings,1.2,32.8879,overture_buildings,901.5,3067.0
ghsl_9558_cell_00834,24,36,12.913492986305487,77.57191584328882,1820.745761424303,Residential,buildings,4.5,28.4264,overture_buildings,915.3,3896.3
ghsl_9558_cell_00835,25,36,12.913492986305487,77.58205265032487,1711.1587308347225,Residential,buildings,3.2,30.609,overture_buildings,928.4,4834.9
ghsl_9558_cell_00836,26,36,12.913492986305487,77.59218945736092,1924.5988855361938,Commercial,buildings,1.3,37.9187,overture_buildings,906.7,5762.1
ghsl_9558_cell_00837,27,36,12.913492986305487,77.60232626439695,2019.4529144763947,Residential,buildings,5.3,39.3982,overture_buildings,913.4,5291.0
ghsl_9558_cell_00838,28,36,12.913492986305485,77.61246307143296,1721.467154081678,Residential,buildings,9.7,33.2676,overture_buildings,904.0,5020.7
ghsl_9558_cell_00839,29,36,12.913492986305487,77.62259987846902,1639.2084262520075,Residential,buildings,1.4,25.9327,overture_buildings,892.1,4969.4
ghsl_9558_cell_00840,30,36,12.913492986305487,77.63273668550505,1919.2692932486534,Commercial,buildings,5.8,31.6117,overture_buildings,879.6,4969.3
ghsl_9558_cell_00841,31,36,12.913492986305487,77.6428734925411,1597.4580578804016,Residential,buildings,9.2,29.7902,overture_buildings,883.5,4984.2
ghsl_9558_cell_00842,32,36,12.913492986305487,77.65301029957712,1152.3084134602686,Residential,buildings,3.0,20.7903,overture_buildings,900.8,4103.0
ghsl_9558_cell_00843,33,36,12.913492986305487,77.66314710661317,503.95797766256146,Residential,buildings,0.8,11.2464,overture_buildings,885.5,3241.7
ghsl_9558_cell_00844,34,36,12.913492986305487,77.67328391364921,961.3196004856145,Residential,buildings,23.1,19.7332,overture_buildings,878.6,2569.6
ghsl_9558_cell_00845,35,36,12.913492986305487,77.68342072068523,1014.4388726409525,Residential,buildings,3.1,19.7586,overture_buildings,877.5,1621.6
ghsl_9558_cell_00846,36,36,12.913492986305487,77.69355752772128,324.0840205954155,Residential,buildings,10.9,15.547,overture_buildings,886.4,540.6
ghsl_9558_cell_00847,15,37,12.905325679066225,77.4791208281519,456.8079542897176,Utility,buildings,0.0,15.7558,overture_buildings,777.4,451.8
ghsl_9558_cell_00848,18,37,12.905325679066223,77.5095306355025,1119.3573860526085,Residential,buildings,2.9,20.3686,overture_buildings,809.4,451.7
ghsl_9558_cell_00849,19,37,12.905325679066227,77.51966723795272,1206.7690210975707,Commercial,buildings,0.3,20.8629,overture_buildings,829.4,451.7
ghsl_9558_cell_00850,20,37,12.905325679066223,77.52980384040292,821.3035640455782,Residential,buildings,3.4,14.2694,overture_buildings,867.7,451.7
ghsl_9558_cell_00851,21,37,12.905325679066225,77.53994044285314,1331.7854080498219,Residential,buildings,0.6,23.2288,overture_buildings,845.2,779.3
ghsl_9558_cell_00852,22,37,12.905325679066225,77.55007704530334,1761.678303644061,Residential,buildings,13.7,27.6165,overture_buildings,860.9,1576.2
ghsl_9558_cell_00853,23,37,12.905325679066225,77.56021364775353,1884.2538232132792,Civic,buildings,5.4,34.9108,overture_buildings,879.7,2337.7
ghsl_9558_cell_00854,24,37,12.905325679066223,77.57035025020375,2368.020350456238,Residential,buildings,1.4,32.9588,overture_buildings,892.6,3296.4
ghsl_9558_cell_00855,25,37,12.905325679066225,77.58048685265395,2017.904023885727,Residential,buildings,4.1,35.9467,overture_buildings,914.5,4322.9
ghsl_9558_cell_00856,26,37,12.905325679066227,77.59062345510416,1967.034049987793,Residential,buildings,3.6,38.2326,overture_buildings,904.1,5104.8
ghsl_9558_cell_00857,27,37,12.905325679066225,77.60076005755438,2705.1333422660828,Residential,buildings,5.4,37.2895,overture_buildings,896.5,4525.2
ghsl_9558_cell_00858,28,37,12.905325679066225,77.61089666000456,1286.8145203713793,Residential,buildings,0.6,20.2218,overture_buildings,892.4,4161.3
ghsl_9558_cell_00859,29,37,12.905325679066227,77.62103326245477,1302.2907356051728,Industrial,buildings,0.7,26.3501,overture_buildings,900.3,4065.8
ghsl_9558_cell_00860,30,37,12.905325679066223,77.63116986490498,2639.9960527420044,Residential,buildings,0.7,35.8798,overture_buildings,886.0,4065.8
ghsl_9558_cell_00861,31,37,12.905325679066225,77.64130646735521,1882.128744840622,Residential,buildings,7.1,28.6008,overture_buildings,894.2,4071.4
ghsl_9558_cell_00862,32,37,12.905325679066225,77.6514430698054,1211.0708620245568,Residential,buildings,1.2,17.537,overture_buildings,904.3,3842.3
ghsl_9558_cell_00863,33,37,12.905325679066223,77.6615796722556,420.88254461833276,Residential,buildings,2.0,7.7623,overture_buildings,894.3,2839.5
ghsl_9558_cell_00864,34,37,12.905325679066225,77.6717162747058,583.904479312012,Residential,buildings,2.6,16.3077,overture_buildings,891.5,1945.0
ghsl_9558_cell_00865,35,37,12.905325679066227,77.681852877156,724.1434584287927,Residential,buildings,1.1,29.0453,overture_buildings,890.7,1387.0
ghsl_9558_cell_00866,36,37,12.905325679066225,77.6919894796062,441.8718200363219,Residential,buildings,1.4,18.5689,overture_buildings,882.0,648.3
ghsl_9558_cell_00867,37,37,12.905325679066223,77.70212608205642,268.93906438938575,Residential,buildings,3.0,17.9752,overture_buildings,901.3,451.8
ghsl_9558_cell_00868,21,38,12.897158473797598,77.53837654183296,818.11279758811,Residential,buildings,3.2,16.4468,overture_buildings,852.0,451.8
ghsl_9558_cell_00869,22,38,12.8971584737976,77.54851293983832,1169.1992371827364,Civic,buildings,1.4,18.6495,overture_buildings,866.7,779.2
ghsl_9558_cell_00870,23,38,12.8971584737976,77.55864933784365,1560.3554673790932,Civic,buildings,3.8,28.9262,overture_buildings,883.1,1792.9
ghsl_9558_cell_00871,24,38,12.897158473797601,77.56878573584899,1896.6925212144852,Utility,buildings,3.0,35.8799,overture_buildings,895.0,2870.9
ghsl_9558_cell_00872,25,38,12.8971584737976,77.57892213385432,1706.5968829969643,Residential,buildings,28.8,28.0377,overture_buildings,899.3,3877.3
ghsl_9558_cell_00873,26,38,12.8971584737976,77.58905853185966,1786.1803958790842,Residential,buildings,0.1,29.0086,overture_buildings,909.1,4272.5
ghsl_9558_cell_00874,27,38,12.897158473797598,77.59919492986499,1742.9864103064174,Civic,buildings,1.4,25.9876,overture_buildings,895.9,3827.6
ghsl_9558_cell_00875,28,38,12.8971584737976,77.60933132787034,2019.5392054838594,Residential,buildings,2.5,27.798,overture_buildings,892.2,3334.1
ghsl_9558_cell_00876,29,38,12.897158473797598,77.61946772587568,2095.911117076874,Industrial,buildings,0.4,26.8635,overture_buildings,909.5,3162.3
ghsl_9558_cell_00877,30,38,12.897158473797601,77.62960412388101,1986.830701828003,Office,buildings,0.3,28.7637,overture_buildings,889.2,3162.3
ghsl_9558_cell_00878,31,38,12.8971584737976,77.63974052188634,1584.5220360346138,Residential,buildings,2.9,24.8529,overture_buildings,894.9,3162.6
ghsl_9558_cell_00879,32,38,12.8971584737976,77.64987691989168,1432.0434231869876,Residential,buildings,8.0,22.9987,overture_buildings,910.3,3362.9
ghsl_9558_cell_00880,33,38,12.897158473797603,77.66001331789704,1053.0621617423603,Residential,buildings,3.2,19.228,overture_buildings,890.5,2702.9
ghsl_9558_cell_00881,34,38,12.897158473797596,77.67014971590235,781.4614098221064,Residential,buildings,2.6,18.1075,overture_buildings,894.3,1629.1
ghsl_9558_cell_00882,35,38,12.897158473797598,77.68028611390768,413.2296003312804,Residential,buildings,0.8,17.0999,overture_buildings,900.5,648.4
ghsl_9558_cell_00883,36,38,12.8971584737976,77.69042251191306,121.72301582974615,Residential,buildings,3.8,8.2217,overture_buildings,884.1,451.8
ghsl_9558_cell_00884,22,39,12.88899137043061,77.54694991263352,1888.0378715097904,Residential,buildings,5.7,19.9777,overture_buildings,872.4,540.6
ghsl_9558_cell_00885,23,39,12.888991370430608,77.55708610633494,1639.3244806677103,Commercial,buildings,1.5,29.104,overture_buildings,893.4,1621.8
ghsl_9558_cell_00886,24,39,12.888991370430608,77.56722230003635,1323.4190425816923,Residential,buildings,2.8,30.1928,overture_buildings,913.2,2459.7
ghsl_9558_cell_00887,25,39,12.888991370430608,77.57735849373776,2363.542948950082,Residential,buildings,3.6,31.6233,overture_buildings,913.9,3066.5
ghsl_9558_cell_00888,26,39,12.888991370430608,77.58749468743918,2426.773871641606,Residential,buildings,2.9,25.4946,overture_buildings,909.2,3362.5
ghsl_9558_cell_00889,27,39,12.888991370430608,77.59763088114059,2108.786889195442,Residential,buildings,1.4,34.6204,overture_buildings,912.9,3242.5
ghsl_9558_cell_00890,28,39,12.888991370430608,77.60776707484196,1910.25754737854,Residential,buildings,4.6,27.9129,overture_buildings,902.6,2570.1
ghsl_9558_cell_00891,29,39,12.88899137043061,77.61790326854339,1667.0898730549961,Residential,buildings,1.0,26.1775,overture_buildings,906.0,2262.3
ghsl_9558_cell_00892,30,39,12.888991370430608,77.6280394622448,1476.3127794265747,Residential,buildings,0.0,25.0822,overture_buildings,888.0,2258.7
ghsl_9558_cell_00893,31,39,12.888991370430611,77.63817565594621,7160.3744043945335,Residential,buildings,0.4,26.4219,overture_buildings,903.6,2258.8
ghsl_9558_cell_00894,32,39,12.888991370430608,77.64831184964763,15589.970012068748,Residential,buildings,0.6,25.5199,overture_buildings,911.6,2459.9
ghsl_9558_cell_00895,33,39,12.888991370430608,77.65844804334903,8366.104580437765,Residential,buildings,0.2,16.8315,overture_buildings,902.6,2703.0
ghsl_9558_cell_00896,34,39,12.888991370430611,77.66858423705044,2380.6417983293068,Residential,buildings,1.3,9.9268,overture_buildings,899.0,1621.8
ghsl_9558_cell_00897,35,39,12.888991370430608,77.67872043075184,3585.1984322306816,Residential,buildings,3.3,14.6264,overture_buildings,902.8,540.6
ghsl_9558_cell_00898,22,40,12.880824368896244,77.54538796350104,1118.71760266833,Residential,buildings,3.8,18.4089,overture_buildings,891.5,540.6
ghsl_9558_cell_00899,23,40,12.880824368896244,77.55552395303945,989.2189599126577,Utility,buildings,4.2,15.0646,overture_buildings,892.1,1355.2
ghsl_9558_cell_00900,24,40,12.880824368896244,77.56565994257784,1171.2290777908638,Residential,buildings,1.1,18.3471,overture_buildings,904.0,1575.9
ghsl_9558_cell_00901,25,40,12.880824368896244,77.57579593211625,1424.6932884454727,Residential,buildings,0.0,25.329,overture_buildings,927.6,2258.7
ghsl_9558_cell_00902,26,40,12.880824368896244,77.58593192165465,1438.0782744463068,Industrial,buildings,2.6,25.6388,overture_buildings,925.8,2459.6
ghsl_9558_cell_00903,27,40,12.880824368896244,77.59606791119303,1611.0632599070668,Industrial,buildings,24.3,22.8211,overture_buildings,904.0,2570.3
ghsl_9558_cell_00904,28,40,12.880824368896244,77.60620390073142,1685.6638486385345,Residential,buildings,2.7,26.8736,overture_buildings,896.5,1945.6
ghsl_9558_cell_00905,29,40,12.880824368896244,77.61633989026981,1516.0403686761856,Residential,buildings,1.0,23.7661,overture_buildings,909.1,1387.1
ghsl_9558_cell_00906,30,40,12.880824368896246,77.62647587980823,1169.4711449295282,Civic,buildings,1.2,21.7104,overture_buildings,894.3,1355.2
ghsl_9558_cell_00907,31,40,12.880824368896244,77.63661186934664,1806.7597580575384,Residential,buildings,0.9,16.752,overture_buildings,903.1,1355.2
ghsl_9558_cell_00908,32,40,12.880824368896244,77.64674785888502,7836.749168395996,Residential,buildings,0.3,20.3807,overture_buildings,903.8,1576.0
ghsl_9558_cell_00909,33,40,12.880824368896244,77.6568838484234,3048.2577860960737,Residential,buildings,0.8,14.5296,overture_buildings,919.3,2337.6
ghsl_9558_cell_00910,34,40,12.880824368896244,77.66701983796179,2899.2119714114815,Residential,buildings,2.8,11.7436,overture_buildings,909.0,1621.9
ghsl_9558_cell_00911,35,40,12.880824368896244,77.67715582750019,7576.127533573657,Residential,buildings,1.7,19.5903,overture_buildings,909.5,540.7
ghsl_9558_cell_00912,21,41,12.87265746912552,77.53369130673678,1012.0828852746636,Utility,buildings,3.2,14.8645,overture_buildings,874.8,451.7
ghsl_9558_cell_00913,22,41,12.87265746912552,77.54382709225305,855.8068283647299,Residential,buildings,0.8,12.7365,overture_buildings,886.9,451.7
ghsl_9558_cell_00914,23,41,12.87265746912552,77.55396287776932,279.08852364833,Residential,buildings,1.5,6.0837,overture_buildings,890.9,451.7
ghsl_9558_cell_00915,24,41,12.872657469125517,77.56409866328559,859.2635492507834,Industrial,buildings,0.5,15.8797,overture_buildings,921.8,779.1
ghsl_9558_cell_00916,25,41,12.87265746912552,77.57423444880187,1136.5759137002751,Residential,buildings,1.8,17.9439,overture_buildings,926.4,1355.2
ghsl_9558_cell_00917,26,41,12.872657469125521,77.58437023431816,1096.3710816302337,Residential,buildings,8.5,24.09,overture_buildings,937.9,1575.8
ghsl_9558_cell_00918,27,41,12.872657469125517,77.59450601983443,1530.4683627858758,Residential,buildings,4.8,17.536,overture_buildings,922.0,1945.7
ghsl_9558_cell_00919,28,41,12.87265746912552,77.60464180535072,714.6104549067095,Residential,buildings,0.3,10.0677,overture_buildings,897.5,1387.2
ghsl_9558_cell_00920,29,41,12.87265746912552,77.61477759086696,956.0168583057821,Residential,buildings,2.0,19.2143,overture_buildings,900.4,648.5
ghsl_9558_cell_00921,30,41,12.87265746912552,77.62491337638323,678.6606022268534,Residential,buildings,0.8,14.341,overture_buildings,912.0,451.7
ghsl_9558_cell_00922,31,41,12.87265746912552,77.63504916189953,688.768899879884,Residential,buildings,7.3,10.5145,overture_buildings,898.5,451.7
ghsl_9558_cell_00923,32,41,12.872657469125517,77.64518494741579,1156.3126788747031,Residential,buildings,1.6,15.3589,overture_buildings,916.6,779.2
ghsl_9558_cell_00924,33,41,12.87265746912552,77.65532073293207,1316.1373450290412,Residential,buildings,0.6,21.6084,overture_buildings,919.5,1576.0
ghsl_9558_cell_00925,34,41,12.87265746912552,77.66545651844834,1962.8037529826397,Industrial,buildings,0.2,19.5013,overture_buildings,924.5,1621.9
ghsl_9558_cell_00926,35,41,12.87265746912552,77.67559230396462,5208.015818178654,Residential,buildings,0.0,11.5324,overture_buildings,908.1,540.7
ghsl_9558_cell_00927,24,42,12.864490671049452,77.56253846197194,613.146510771825,Residential,buildings,2.2,12.5808,overture_buildings,901.0,451.7
ghsl_9558_cell_00928,25,42,12.864490671049452,77.57267404360694,663.8375638574362,Residential,buildings,0.0,13.3762,overture_buildings,924.5,451.7
ghsl_9558_cell_00929,26,42,12.864490671049452,77.58280962524198,865.4858706742525,Residential,buildings,1.5,15.0617,overture_buildings,933.3,779.1
ghsl_9558_cell_00930,27,42,12.864490671049452,77.592945206877,1866.2370553553337,Residential,buildings,1.8,20.8995,overture_buildings,916.6,1575.8
ghsl_9558_cell_00931,28,42,12.864490671049452,77.60308078851202,984.2829055758193,Residential,buildings,1.8,16.5149,overture_buildings,904.7,648.6
ghsl_9558_cell_00932,29,42,12.864490671049452,77.61321637014703,591.2962084747851,Residential,buildings,5.0,14.1445,overture_buildings,919.4,451.7
ghsl_9558_cell_00933,32,42,12.864490671049454,77.6436231150521,324.71854607760906,Residential,buildings,3.0,6.7276,overture_buildings,912.6,451.7
ghsl_9558_cell_00934,33,42,12.864490671049452,77.65375869668709,1636.473330674693,Residential,buildings,0.1,20.9837,overture_buildings,927.9,779.1
ghsl_9558_cell_00935,34,42,12.864490671049452,77.6638942783221,758.0272515993565,Residential,buildings,11.6,17.8378,overture_buildings,913.6,1792.8
ghsl_9558_cell_00936,35,42,12.864490671049452,77.6740298599571,551.4535037474707,Residential,land_use,1.2,10.7337,overture_buildings,907.5,779.2
ghsl_9558_cell_00937,36,42,12.864490671049452,77.68416544159214,1735.6691451594234,Residential,buildings,0.0,10.0446,overture_buildings,917.2,451.7
ghsl_9558_cell_00938,26,43,12.85632397459907,77.58125009423847,884.7811143547297,Civic,buildings,0.9,14.9968,overture_buildings,944.5,451.7
ghsl_9558_cell_00939,27,43,12.856323974599073,77.59138547213308,1457.7116305610398,Residential,buildings,1.3,16.3971,overture_buildings,914.1,779.0
ghsl_9558_cell_00940,28,43,12.85632397459907,77.60152085002767,449.208590208902,Residential,buildings,2.8,10.6828,overture_buildings,909.7,540.7
ghsl_9558_cell_00941,33,43,12.85632397459907,77.6521977395007,403.689045984298,Residential,buildings,22.6,8.6853,overture_buildings,920.2,540.6
ghsl_9558_cell_00942,34,43,12.85632397459907,77.6623331173953,764.1063677906059,Utility,buildings,10.3,13.2255,overture_buildings,910.3,1622.0
ghsl_9558_cell_00943,35,43,12.856323974599071,77.6724684952899,1012.7554088283796,Residential,buildings,0.5,17.5875,overture_buildings,909.8,1575.9
ghsl_9558_cell_00944,36,43,12.856323974599073,77.68260387318452,1461.919811568223,Residential,buildings,0.9,10.7429,overture_buildings,922.2,540.7
ghsl_9558_cell_00945,27,44,12.848157379705414,77.58982681541521,615.55874215113,Civic,buildings,1.6,12.4697,overture_buildings,919.2,451.7
ghsl_9558_cell_00946,28,44,12.848157379705414,77.5999619897102,546.0455966889858,Civic,buildings,0.6,12.1202,overture_buildings,928.0,451.7
ghsl_9558_cell_00947,33,44,12.848157379705412,77.65063786118522,1651.2145301550627,Residential,buildings,0.3,26.253,overture_buildings,930.8,540.5
ghsl_9558_cell_00948,34,44,12.848157379705414,77.66077303548026,1327.0907620191574,Office,buildings,0.6,26.6016,overture_buildings,934.1,1621.9
ghsl_9558_cell_00949,35,44,12.848157379705412,77.67090820977522,1118.5029684379697,Office,buildings,1.6,23.9963,overture_buildings,925.3,1792.8
ghsl_9558_cell_00950,36,44,12.84815737970541,77.68104338407024,8534.328519999981,Office,buildings,0.0,25.2147,overture_buildings,931.6,779.1
ghsl_9558_cell_00951,37,44,12.848157379705414,77.69117855836525,2765.969457782805,Residential,buildings,0.0,8.4058,overture_buildings,916.2,451.7
ghsl_9558_cell_00952,33,45,12.839990886299526,77.64907906155324,1465.674042955041,Residential,buildings,2.4,26.1494,overture_buildings,930.4,540.5
ghsl_9558_cell_00953,34,45,12.839990886299528,77.65921403238943,4669.936578840367,Office,buildings,3.2,26.6102,overture_buildings,944.6,1575.6
ghsl_9558_cell_00954,35,45,12.839990886299528,77.66934900322562,5052.192250289023,Commercial,buildings,1.8,18.619,overture_buildings,921.5,2337.0
ghsl_9558_cell_00955,36,45,12.83999088629953,77.67948397406184,5046.653067134321,Office,buildings,7.3,21.3651,overture_buildings,918.9,1575.8
ghsl_9558_cell_00956,37,45,12.839990886299525,77.68961894489803,5380.664673060179,Residential,buildings,0.3,12.5279,overture_buildings,920.7,779.1
ghsl_9558_cell_00957,38,45,12.839990886299528,77.69975391573422,2788.0022402256727,Residential,buildings,10.6,9.9511,overture_buildings,913.1,451.7
ghsl_9558_cell_00958,33,46,12.83182449431247,77.64752134041734,1869.6709884665906,Residential,land_use,0.0,7.761,overture_buildings,931.8,451.7
ghsl_9558_cell_00959,34,46,12.831824494312468,77.65765610793551,3449.7219963772222,Residential,buildings,2.0,15.0975,overture_buildings,922.8,779.0
ghsl_9558_cell_00960,35,46,12.831824494312468,77.66779087545368,6747.493301182985,Residential,buildings,2.0,17.4498,overture_buildings,921.1,1575.5
ghsl_9558_cell_00961,36,46,12.83182449431247,77.67792564297184,9322.447248350829,Industrial,buildings,6.4,18.5486,overture_buildings,916.3,2336.9
ghsl_9558_cell_00962,37,46,12.831824494312468,77.68806041049,13653.203583955765,Residential,buildings,0.0,22.4344,overture_buildings,908.8,1575.7
ghsl_9558_cell_00963,38,46,12.831824494312468,77.69819517800818,7886.838262438774,Residential,buildings,1.6,14.1826,overture_buildings,897.9,540.8
ghsl_9558_cell_00964,34,47,12.823658203675299,77.65609926193126,2993.4045261256397,Residential,buildings,6.9,17.0045,overture_buildings,929.0,451.7
ghsl_9558_cell_00965,35,47,12.8236582036753,77.66623382627215,7994.282584258355,Residential,buildings,3.5,20.3478,overture_buildings,912.3,778.9
ghsl_9558_cell_00966,36,47,12.823658203675299,77.67636839061299,10815.450016975403,Industrial,buildings,0.7,33.5531,overture_buildings,917.7,1792.7
ghsl_9558_cell_00967,37,47,12.8236582036753,77.6865029549539,9090.381101911888,Industrial,buildings,7.8,21.8375,overture_buildings,905.9,1622.2
ghsl_9558_cell_00968,38,47,12.823658203675302,77.69663751929477,2005.8762568179518,Industrial,buildings,16.4,7.957,overture_buildings,885.3,540.8
ghsl_9558_cell_00969,35,48,12.815492014319108,77.66467785549396,5759.923901841044,Industrial,buildings,0.6,24.3634,overture_buildings,915.8,540.7
ghsl_9558_cell_00970,36,48,12.815492014319107,77.67481221679826,8035.666076660156,Industrial,buildings,0.0,35.1865,overture_buildings,935.4,1622.2
ghsl_9558_cell_00971,37,48,12.815492014319108,77.68494657810254,7857.458698272705,Industrial,buildings,0.0,37.4598,overture_buildings,906.9,1792.6
ghsl_9558_cell_00972,38,48,12.815492014319105,77.69508093940686,6516.721527099609,Industrial,buildings,0.0,24.1636,overture_buildings,901.9,778.9
ghsl_9558_cell_00973,39,48,12.815492014319108,77.70521530071116,1856.9399530943483,Residential,buildings,18.2,8.6165,overture_buildings,886.5,451.7
ghsl_9558_cell_00974,35,49,12.807325926174968,77.66312296293219,6643.804642096162,Industrial,buildings,0.0,24.5178,overture_buildings,913.7,540.7
ghsl_9558_cell_00975,36,49,12.807325926174967,77.6732571213406,5595.501030296087,Residential,land_use,1.0,14.7888,overture_buildings,906.7,1387.3
ghsl_9558_cell_00976,37,49,12.807325926174968,77.68339127974903,6240.013847161084,Industrial,buildings,0.2,22.2501,overture_buildings,903.7,1355.1
ghsl_9558_cell_00977,38,49,12.807325926174967,77.69352543815745,3159.5368746053427,Industrial,buildings,5.4,15.5395,overture_buildings,882.8,1355.1
ghsl_9558_cell_00978,39,49,12.807325926174968,77.70365959656588,2221.0642223302275,Industrial,land_use,5.2,9.7669,overture_buildings,877.5,778.9
ghsl_9558_cell_00979,40,49,12.807325926174968,77.71379375497429,1511.9231941513717,Residential,buildings,0.2,5.1614,overture_buildings,874.1,451.7
ghsl_9558_cell_00980,34,50,12.799159939173983,77.65143519274685,1627.9001333229244,Residential,land_use,0.8,7.0658,overture_buildings,909.3,451.7
ghsl_9558_cell_00981,35,50,12.799159939173984,77.66156914840006,6655.984327994287,Industrial,buildings,0.6,29.7426,overture_buildings,914.0,648.8
ghsl_9558_cell_00982,36,50,12.799159939173983,77.67170310405325,1698.9174642683938,Residential,land_use,1.7,4.5308,overture_buildings,912.3,648.8
ghsl_9558_cell_00983,37,50,12.799159939173984,77.68183705970648,1834.7201309492812,Residential,buildings,15.2,8.5906,overture_buildings,892.0,451.7
