cell_id,x,y,centroid_lat,centroid_lon,population,type,type_source,green_cover_pct,elevation_m,dist_to_boundary_m
ghsl_5929_cell_02589,46,59,35.69274334766422,139.4481767023671,8840.2,Civic,land_use,4.5,73.8,14703.2
ghsl_5929_cell_02590,47,59,35.692743347664205,139.45952918144087,9798.2,Residential,land_use,5.0,83.4,15725.9
ghsl_5929_cell_02591,48,59,35.69274334766421,139.4708816605146,6864.2,Civic,land_use,11.8,64.4,16749.2
ghsl_5929_cell_02592,49,59,35.69274334766422,139.48223413958834,9838.3,Civic,land_use,4.8,62.0,17773.0
ghsl_5929_cell_02593,50,59,35.69274334766422,139.49358661866208,10683.1,Residential,land_use,0.2,56.9,18735.7
ghsl_5929_cell_02594,51,59,35.69274334766421,139.50493909773584,11805.3,Civic,land_use,1.9,54.9,19686.9
ghsl_5929_cell_02595,52,59,35.692743347664205,139.5162915768096,7558.8,Commercial,land_use,28.2,44.7,20645.4
ghsl_5929_cell_02596,53,59,35.69274334766422,139.52764405588334,9778.8,Civic,land_use,3.4,62.9,21610.3
ghsl_5929_cell_02597,54,59,35.69274334766422,139.53899653495708,11143.9,Civic,land_use,2.1,63.4,22580.8
ghsl_5929_cell_02598,55,59,35.692743347664205,139.55034901403084,13015.9,Civic,land_use,10.1,61.9,23556.2
ghsl_5929_cell_02599,56,59,35.69274334766421,139.56170149310455,13365.6,Residential,land_use,5.0,57.8,23008.3
ghsl_5929_cell_02600,57,59,35.69274334766421,139.57305397217831,11849.8,Residential,land_use,16.7,56.1,22070.3
ghsl_5929_cell_02601,58,59,35.69274334766421,139.58440645125208,12026.5,Civic,land_use,5.5,54.0,21140.7
ghsl_5929_cell_02602,59,59,35.69274334766422,139.59575893032581,14968.2,Civic,land_use,1.5,53.4,20220.6
ghsl_5929_cell_02603,60,59,35.692743347664205,139.60711140939958,16714.8,Civic,land_use,3.6,53.1,19311.4
ghsl_5929_cell_02604,61,59,35.69274334766422,139.61846388847331,15283.4,Residential,land_use,4.0,48.9,18414.8
ghsl_5929_cell_02605,62,59,35.69274334766421,139.62981636754705,12017.5,Civic,land_use,26.7,42.1,17532.5
ghsl_5929_cell_02606,63,59,35.69274334766421,139.64116884662081,16090.4,Residential,land_use,2.2,45.7,16667.0
ghsl_5929_cell_02607,64,59,35.69274334766421,139.65252132569458,15738.3,Civic,land_use,7.2,48.3,15820.9
ghsl_5929_cell_02608,65,59,35.69274334766421,139.66387380476831,23611.8,Civic,land_use,2.1,32.8,14997.7
ghsl_5929_cell_02609,66,59,35.69274334766421,139.67522628384205,23380.5,Civic,land_use,4.9,30.1,14201.1
ghsl_5929_cell_02610,67,59,35.69274334766421,139.6865787629158,20428.4,Commercial,land_use,2.4,31.8,13430.0
ghsl_5929_cell_02611,68,59,35.69274334766421,139.69793124198952,22077.2,Utility,land_use,9.3,60.9,12661.8
ghsl_5929_cell_02612,69,59,35.69274334766422,139.7092837210633,19800.0,Commercial,land_use,2.3,39.3,11893.7
ghsl_5929_cell_02613,70,59,35.69274334766421,139.720636200137,19732.6,Civic,land_use,2.8,27.1,11125.6
ghsl_5929_cell_02614,71,59,35.69274334766422,139.7319886792108,18299.2,Utility,land_use,15.9,37.3,10371.3
ghsl_5929_cell_02615,72,59,35.692743347664205,139.74334115828452,5220.9,Civic,land_use,4.3,38.8,9666.3
ghsl_5929_cell_02616,73,59,35.69274334766421,139.7546936373583,3414.4,Civic,land_use,30.0,24.5,9023.6
ghsl_5929_cell_02617,74,59,35.69274334766421,139.76604611643202,4728.3,Civic,land_use,2.4,18.1,8457.4
ghsl_5929_cell_02618,75,59,35.69274334766422,139.77739859550576,10642.0,Civic,land_use,0.8,18.0,7983.8
ghsl_5929_cell_02619,76,59,35.69274334766422,139.7887510745795,17502.1,Civic,land_use,1.5,0.0,7620.3
ghsl_5929_cell_02620,77,59,35.692743347664205,139.80010355365326,20846.2,Civic,land_use,2.1,4.7,7383.1
ghsl_5929_cell_02621,78,59,35.69274334766421,139.81145603272702,21695.1,Civic,land_use,2.2,11.3,7035.2
ghsl_5929_cell_02622,79,59,35.69274334766422,139.82280851180076,14567.8,Civic,land_use,18.0,2.0,6645.4
ghsl_5929_cell_02623,80,59,35.69274334766421,139.83416099087452,18884.8,Civic,land_use,11.4,4.4,6398.5
ghsl_5929_cell_02624,81,59,35.69274334766421,139.84551346994823,14870.2,Civic,land_use,39.9,2.6,6311.4
ghsl_5929_cell_02625,82,59,35.69274334766421,139.856865949022,5128.5,Civic,land_use,6.1,0.0,6311.3
ghsl_5929_cell_02626,83,59,35.69274334766421,139.86821842809576,14573.8,Civic,land_use,1.8,0.7,6311.3
ghsl_5929_cell_02627,84,59,35.69274334766422,139.87957090716952,15281.8,Civic,land_use,2.5,2.5,5750.7
ghsl_5929_cell_02628,85,59,35.69274334766421,139.89092338624323,14723.6,Civic,land_use,3.0,4.1,4984.8
ghsl_5929_cell_02629,86,59,35.69274334766422,139.902275865317,17888.4,Civic,land_use,2.1,2.7,4290.6
ghsl_5929_cell_02630,87,59,35.69274334766421,139.91362834439073,11807.4,Industrial,land_use,3.3,3.0,3752.7
ghsl_5929_cell_02631,88,59,35.69274334766421,139.92498082346452,13487.0,Civic,land_use,2.8,5.3,3445.0
ghsl_5929_cell_02632,89,59,35.69274334766421,139.9363333025382,4788.8,Utility,land_use,7.3,0.0,2817.2
ghsl_5929_cell_02633,90,59,35.69274334766422,139.947685781612,3800.1,Industrial,land_use,5.9,3.0,2460.7
ghsl_5929_cell_02634,91,59,35.69274334766422,139.95903826068573,5789.2,Industrial,land_use,0.0,7.5,2427.6
ghsl_5929_cell_02635,92,59,35.69274334766421,139.97039073975944,6937.2,Industrial,land_use,0.2,11.7,2507.1
ghsl_5929_cell_02636,93,59,35.692743347664205,139.9817432188332,12866.1,Civic,land_use,0.7,5.0,2937.4
ghsl_5929_cell_02637,94,59,35.69274334766422,139.99309569790697,9471.9,Civic,land_use,1.6,3.4,3430.4
ghsl_5929_cell_02638,95,59,35.69274334766421,140.0044481769807,9901.0,Civic,land_use,3.4,17.9,3712.2
ghsl_5929_cell_02639,96,59,35.69274334766422,140.01580065605447,10337.6,Utility,land_use,5.0,11.4,4231.6
ghsl_5929_cell_02640,97,59,35.69274334766421,140.02715313512817,10083.9,Civic,land_use,3.7,21.4,4568.3
ghsl_5929_cell_02641,98,59,35.692743347664205,140.0385056142019,8437.0,Civic,land_use,12.4,27.2,4966.5
ghsl_5929_cell_02642,99,59,35.69274334766422,140.04985809327567,11754.7,Civic,land_use,2.9,36.1,5529.4
ghsl_5929_cell_02643,100,59,35.69274334766421,140.06121057234944,9282.5,Residential,land_use,5.6,28.6,6212.6
ghsl_5929_cell_02644,101,59,35.69274334766422,140.07256305142323,9019.6,Civic,land_use,2.7,30.3,6828.7
ghsl_5929_cell_02645,102,59,35.69274334766421,140.08391553049694,5811.2,Civic,land_use,9.7,29.5,6835.1
ghsl_5929_cell_02646,103,59,35.69274334766421,140.09526800957067,4992.5,Residential,land_use,3.9,28.3,6246.1
ghsl_5929_cell_02647,104,59,35.69274334766422,140.10662048864444,2186.3,Residential,land_use,1.9,17.9,5780.8
ghsl_5929_cell_02648,105,59,35.69274334766421,140.1179729677182,3220.4,Residential,land_use,22.0,24.7,5471.1
ghsl_5929_cell_02649,106,59,35.69274334766421,140.1293254467919,1892.9,Residential,land_use,0.2,23.2,5344.0
ghsl_5929_cell_02650,107,59,35.69274334766421,140.14067792586567,3661.3,Industrial,land_use,1.2,13.0,5342.1
ghsl_5929_cell_02651,108,59,35.69274334766421,140.1520304049394,2617.3,Industrial,land_use,0.0,25.7,4979.7
ghsl_5929_cell_02652,109,59,35.69274334766422,140.16338288401315,1856.7,Industrial,land_use,0.0,26.5,4213.3
ghsl_5929_cell_02653,110,59,35.692743347664205,140.1747353630869,1162.6,Residential,heuristic,5.4,30.8,3447.1
