cell_id,x,y,centroid_lat,centroid_lon,population,type,type_source,green_cover_pct,elevation_m,dist_to_boundary_m
ghsl_5071_cell_00039,15,4,41.55537548918072,2.1925706610654916,13.0,Green,land_use,95.8,119.6,2534.1
ghsl_5071_cell_00040,16,4,41.55537548918072,2.204519275022252,10.3,Green,land_use,98.0,87.6,2506.2
ghsl_5071_cell_00041,17,4,41.55537548918072,2.2164678889790124,1910.7,Residential,buildings,40.5,87.8,2506.3
ghsl_5071_cell_00042,18,4,41.55537548918072,2.2284165029357728,5751.0,Industrial,buildings,2.3,85.2,2506.2
ghsl_5071_cell_00043,19,4,41.55537548918072,2.2403651168925327,2274.2,Industrial,buildings,13.0,76.6,2547.5
ghsl_5071_cell_00044,20,4,41.55537548918072,2.2523137308492927,3267.2,Residential,buildings,6.9,79.7,2138.0
ghsl_5071_cell_00045,21,4,41.55537548918072,2.2642623448060526,2875.1,Industrial,buildings,4.2,90.9,1495.0
ghsl_5071_cell_00046,22,4,41.55537548918072,2.276210958762813,1288.8,Industrial,buildings,0.4,95.5,498.3
ghsl_5071_cell_00047,5,5,41.54635054968202,2.072903234419582,474.2,Industrial,buildings,32.9,215.6,498.4
ghsl_5071_cell_00048,6,5,41.54635054968202,2.0848508034940463,9766.1,Civic,buildings,23.7,197.3,1495.1
ghsl_5071_cell_00049,7,5,41.54635054968202,2.096798372568511,12956.7,Industrial,buildings,5.7,185.9,2136.8
ghsl_5071_cell_00050,8,5,41.54635054968202,2.1087459416429755,23235.5,Residential,buildings,1.6,191.4,1584.4
ghsl_5071_cell_00051,9,5,41.54635054968202,2.1206935107174396,12387.1,Industrial,buildings,42.5,166.5,712.3
ghsl_5071_cell_00052,10,5,41.54635054968202,2.132641079791904,4022.4,Industrial,buildings,42.9,149.1,501.2
ghsl_5071_cell_00053,11,5,41.54635054968202,2.144588648866369,127.2,Industrial,buildings,64.4,136.2,501.2
ghsl_5071_cell_00054,12,5,41.54635054968202,2.156536217940833,1616.4,Industrial,buildings,26.3,116.0,701.3
ghsl_5071_cell_00055,13,5,41.54635054968202,2.1684837870152975,1600.8,Industrial,buildings,33.2,119.9,1569.6
ghsl_5071_cell_00056,14,5,41.54635054968202,2.180431356089762,2411.7,Industrial,buildings,12.9,82.8,2103.8
ghsl_5071_cell_00057,15,5,41.54635054968202,2.1923789251642263,369.2,Green,land_use,61.2,113.0,2890.1
ghsl_5071_cell_00058,16,5,41.54635054968202,2.204326494238691,9618.8,Residential,buildings,37.9,81.8,3508.5
ghsl_5071_cell_00059,17,5,41.54635054968202,2.2162740633131555,14095.9,Residential,buildings,19.4,78.0,3505.5
ghsl_5071_cell_00060,18,5,41.54635054968202,2.2282216323876196,2900.8,Industrial,buildings,11.2,65.5,2889.6
ghsl_5071_cell_00061,19,5,41.54635054968202,2.240169201462084,2596.8,Industrial,buildings,7.3,69.5,2103.2
ghsl_5071_cell_00062,20,5,41.54635054968202,2.252116770536549,1880.6,Industrial,buildings,3.6,72.3,1576.3
ghsl_5071_cell_00063,21,5,41.54635054968202,2.2640643396110134,5040.0,Industrial,buildings,6.2,77.5,1495.1
ghsl_5071_cell_00064,22,5,41.54635054968202,2.276011908685478,1113.4,Residential,buildings,100.0,99.2,498.4
