cell_id,x,y,centroid_lat,centroid_lon,population,type,type_source,green_cover_pct,elevation_m,dist_to_boundary_m
ghsl_1689_cell_00000,13,0,47.45583989473805,8.563738374993942,1811.3,Utility,buildings,23.0,427.8,479.0
ghsl_1689_cell_00001,14,0,47.45583989473805,8.576472558451181,2541.3,Industrial,buildings,20.6,434.4,521.2
ghsl_1689_cell_00002,15,0,47.45583989473805,8.589206741908423,4069.0,Residential,buildings,32.9,448.8,479.0
ghsl_1689_cell_00003,13,1,47.44646807796445,8.562777768234259,2942.3,Utility,buildings,13.2,421.5,479.0
ghsl_1689_cell_00004,14,1,47.446468077964454,8.575510523279963,4165.1,Residential,buildings,9.1,464.0,1437.0
ghsl_1689_cell_00005,15,1,47.44646807796445,8.588243278325663,5255.1,Residential,buildings,2.3,467.0,733.6
ghsl_1689_cell_00006,16,1,47.44646807796445,8.600976033371365,1346.9,Industrial,buildings,18.4,443.3,521.1
ghsl_1689_cell_00007,17,1,47.44646807796445,8.613708788417068,1459.6,Industrial,buildings,55.9,448.3,521.4
ghsl_1689_cell_00008,18,1,47.44646807796445,8.62644154346277,6268.9,Residential,buildings,16.3,472.5,521.4
ghsl_1689_cell_00009,19,1,47.44646807796445,8.639174298508468,1858.0,Residential,buildings,16.4,536.7,521.4
ghsl_1689_cell_00010,20,1,47.44646807796445,8.65190705355417,2495.5,Residential,buildings,38.9,519.0,479.0
ghsl_1689_cell_00011,12,2,47.43709687979294,8.549086328618476,387.2,Utility,buildings,21.6,428.2,479.0
ghsl_1689_cell_00012,13,2,47.437096879792925,8.561817655987975,4871.2,Commercial,buildings,14.6,429.6,684.5
ghsl_1689_cell_00013,14,2,47.43709687979293,8.574548983357476,2909.3,Residential,buildings,22.7,452.6,1497.8
ghsl_1689_cell_00014,15,2,47.437096879792925,8.587280310726973,13.8,Agricultural,buildings,4.6,497.9,1670.2
ghsl_1689_cell_00015,16,2,47.437096879792925,8.600011638096472,3.5,Utility,land_use,0.0,492.9,1563.0
ghsl_1689_cell_00016,17,2,47.43709687979293,8.61274296546597,122.1,Residential,buildings,32.6,474.7,1563.2
ghsl_1689_cell_00017,18,2,47.437096879792925,8.62547429283547,2567.1,Residential,buildings,40.7,451.1,1437.0
ghsl_1689_cell_00018,19,2,47.43709687979294,8.638205620204968,2079.9,Residential,buildings,60.3,457.9,479.0
ghsl_1689_cell_00019,0,3,47.427726299947714,8.395369332335697,3207.0,Residential,buildings,29.5,405.4,479.1
ghsl_1689_cell_00020,1,3,47.42772629994771,8.408099232763803,2868.0,Residential,buildings,42.4,523.9,479.1
ghsl_1689_cell_00021,11,3,47.427726299947714,8.535398237044861,1780.6,Residential,buildings,39.8,438.8,479.1
ghsl_1689_cell_00022,12,3,47.42772629994772,8.548128137472968,5027.4,Residential,buildings,10.9,444.8,684.5
ghsl_1689_cell_00023,13,3,47.427726299947714,8.56085803790107,6977.0,Residential,buildings,4.7,441.3,1498.0
ghsl_1689_cell_00024,14,3,47.427726299947714,8.573587938329178,4692.5,Residential,buildings,11.9,430.6,2053.3
ghsl_1689_cell_00025,15,3,47.42772629994772,8.586317838757285,860.4,Residential,buildings,51.9,461.6,2687.4
ghsl_1689_cell_00026,16,3,47.427726299947714,8.599047739185389,211.8,Agricultural,buildings,24.6,469.0,2604.8
ghsl_1689_cell_00027,17,3,47.427726299947714,8.611777639613495,1892.8,Residential,buildings,34.5,464.3,2395.2
ghsl_1689_cell_00028,18,3,47.427726299947714,8.6245075400416,3133.7,Residential,buildings,42.8,442.8,1437.1
ghsl_1689_cell_00029,19,3,47.427726299947714,8.637237440469706,1307.1,Agricultural,buildings,30.1,454.5,479.1
ghsl_1689_cell_00030,0,4,47.418356338153146,8.394428748746952,3627.6,Industrial,buildings,8.5,384.6,479.1
ghsl_1689_cell_00031,1,4,47.418356338153146,8.40715722296795,2130.9,Industrial,buildings,54.2,381.1,733.0
ghsl_1689_cell_00032,2,4,47.418356338153146,8.419885697188946,2330.3,Residential,buildings,14.3,410.2,520.9
ghsl_1689_cell_00033,3,4,47.418356338153146,8.432614171409941,2612.4,Civic,buildings,18.2,409.7,521.0
ghsl_1689_cell_00034,4,4,47.418356338153146,8.445342645630939,1509.9,Residential,buildings,17.9,455.1,479.1
ghsl_1689_cell_00035,9,4,47.41835633815314,8.508985016735917,4143.7,Residential,buildings,10.1,465.2,479.1
ghsl_1689_cell_00036,10,4,47.41835633815314,8.521713490956914,1117.2,Residential,buildings,22.5,467.1,520.9
ghsl_1689_cell_00037,11,4,47.418356338153146,8.534441965177912,4322.3,Residential,buildings,40.2,445.6,684.5
ghsl_1689_cell_00038,12,4,47.41835633815314,8.547170439398906,7100.5,Residential,buildings,11.5,441.1,1498.1
ghsl_1689_cell_00039,13,4,47.418356338153146,8.559898913619902,5844.7,Residential,buildings,19.9,430.3,2053.4
ghsl_1689_cell_00040,14,4,47.418356338153146,8.572627387840901,1863.5,Industrial,buildings,42.0,423.7,2774.5
ghsl_1689_cell_00041,15,4,47.41835633815314,8.585355862061894,5592.7,Residential,buildings,23.6,449.7,3422.2
ghsl_1689_cell_00042,16,4,47.418356338153146,8.598084336282891,5452.5,Residential,buildings,30.3,462.7,3353.6
ghsl_1689_cell_00043,17,4,47.418356338153146,8.610812810503887,2535.1,Residential,buildings,49.2,443.5,2395.4
ghsl_1689_cell_00044,18,4,47.418356338153146,8.623541284724883,4700.7,Commercial,buildings,13.6,436.9,1437.2
ghsl_1689_cell_00045,19,4,47.41835633815314,8.63626975894588,1667.2,Residential,buildings,52.9,477.8,479.1
ghsl_1689_cell_00046,0,5,47.40898699413372,8.393488649071804,4928.2,Residential,buildings,30.5,389.4,479.2
ghsl_1689_cell_00047,1,5,47.40898699413372,8.406215697819448,4154.9,Residential,buildings,10.9,383.6,1437.5
ghsl_1689_cell_00048,2,5,47.40898699413373,8.418942746567094,2082.9,Residential,buildings,13.9,417.0,1562.3
ghsl_1689_cell_00049,3,5,47.40898699413373,8.43166979531474,43.5,Residential,buildings,57.1,413.5,1562.7
ghsl_1689_cell_00050,4,5,47.40898699413373,8.444396844062386,2041.2,Residential,buildings,22.4,390.1,733.1
ghsl_1689_cell_00051,5,5,47.40898699413372,8.457123892810028,6624.8,Residential,buildings,12.8,403.4,520.9
ghsl_1689_cell_00052,6,5,47.40898699413373,8.469850941557674,2943.7,Civic,buildings,20.5,453.8,521.1
ghsl_1689_cell_00053,7,5,47.40898699413372,8.482577990305318,3554.4,Residential,buildings,5.9,475.8,521.1
ghsl_1689_cell_00054,8,5,47.40898699413372,8.495305039052965,2259.4,Residential,buildings,19.0,527.2,521.0
ghsl_1689_cell_00055,9,5,47.40898699413373,8.50803208780061,2524.1,Civic,buildings,28.3,525.7,684.6
ghsl_1689_cell_00056,10,5,47.40898699413373,8.520759136548254,2529.3,Residential,buildings,19.5,542.2,1498.3
ghsl_1689_cell_00057,11,5,47.40898699413373,8.5334861852959,7228.4,Residential,buildings,24.0,456.1,1606.2
ghsl_1689_cell_00058,12,5,47.40898699413373,8.546213234043543,10013.2,Residential,buildings,5.9,452.0,2053.6
ghsl_1689_cell_00059,13,5,47.40898699413373,8.558940282791188,10039.4,Residential,buildings,31.7,426.2,2774.7
ghsl_1689_cell_00060,14,5,47.40898699413373,8.571667331538833,5493.3,Residential,buildings,14.7,429.2,3422.3
ghsl_1689_cell_00061,15,5,47.40898699413373,8.584394380286476,4981.8,Residential,buildings,8.1,435.5,3421.8
ghsl_1689_cell_00062,16,5,47.40898699413373,8.597121429034122,4467.2,Residential,buildings,3.7,439.3,2892.4
ghsl_1689_cell_00063,17,5,47.40898699413373,8.609848477781767,2540.0,Residential,buildings,20.9,441.5,2395.6
ghsl_1689_cell_00064,18,5,47.40898699413373,8.622575526529413,2165.4,Commercial,buildings,8.2,441.0,1437.3
ghsl_1689_cell_00065,19,5,47.40898699413373,8.635302575277056,897.9,Office,buildings,42.4,434.1,479.1
ghsl_1689_cell_00066,0,6,47.39961826761417,8.392549032964153,3993.9,Residential,buildings,32.5,409.0,479.2
ghsl_1689_cell_00067,1,6,47.39961826761417,8.405274656971681,4521.5,Residential,buildings,13.9,391.5,520.6
ghsl_1689_cell_00068,2,6,47.39961826761417,8.418000280979207,2323.7,Residential,buildings,31.4,388.4,520.7
ghsl_1689_cell_00069,3,6,47.39961826761417,8.430725904986735,2451.4,Commercial,buildings,2.9,396.6,684.8
ghsl_1689_cell_00070,4,6,47.39961826761417,8.443451528994263,5298.1,Residential,buildings,8.1,393.5,520.7
ghsl_1689_cell_00071,5,6,47.399618267614166,8.45617715300179,3935.7,Industrial,buildings,25.6,395.1,520.7
ghsl_1689_cell_00072,6,6,47.399618267614166,8.468902777009314,2181.7,Industrial,buildings,32.9,397.2,733.2
ghsl_1689_cell_00073,7,6,47.39961826761416,8.481628401016843,3048.0,Residential,buildings,18.1,399.6,1562.7
ghsl_1689_cell_00074,8,6,47.39961826761417,8.494354025024371,5525.2,Residential,buildings,17.3,403.4,1562.6
ghsl_1689_cell_00075,9,6,47.39961826761417,8.507079649031896,6390.8,Residential,buildings,37.5,478.2,1606.2
ghsl_1689_cell_00076,10,6,47.39961826761418,8.519805273039427,4133.9,Residential,buildings,10.4,503.5,2053.8
